accession,cluster_id,split
Q6ZU67,5122,train
Q5ZPR3,5123,test
Q5T5S1,5124,train
Q9BUI4,5125,test
P06133,5126,train
O75795,5126,train
P22310,5126,train
P19224,5126,train
P22309,5126,train
Q9HAW9,5126,train
O60656,5126,train
P36537,5126,train
P54855,5126,train
Q9HAW8,5126,train
Q6UWM9,5126,train
P16662,5126,train
O43242,5127,train
Q8N165,5128,train
Q8TDR2,5128,train
Q9BSA4,5129,val
Q9C0H2,5129,val
Q9H313,5129,val
Q5T8D3,5130,train
Q6ZUT6,5131,train
Q09327,5132,train
Q9Y6F1,5133,train
Q8NC67,5134,train
Q8TDF5,5134,train
Q13094,5135,train
O43175,5136,val
P48443,5137,val
P19793,5137,val
P28702,5137,val
P24557,5138,test
P57057,5139,train
Q8TED4,5139,train
Q8N8W4,5140,train
Q9H816,5141,train
P36894,5142,train
O00238,5142,train
P36897,5142,train
P36896,5142,train
P37023,5142,train
Q04771,5142,train
Q8NER5,5142,train
Q14781,5143,train
Q16572,5144,train
Q15915,5145,train
O60481,5145,train
O95409,5145,train
Q8N9L1,5145,train
Q9BSK1,5146,train
Q6ZN11,5146,train
Q5T5D7,5146,train
Q969W8,5146,train
Q9BS31,5146,train
Q9GZX5,5146,train
Q6GMR7,5147,train
Q9P2B7,5148,train
Q8N7H5,5149,test
Q5VTU8,5149,test
Q5F1R6,5150,train
Q9Y3X0,5151,train
Q02318,5152,train
O60678,5153,train
Q99873,5153,train
Q9NR22,5153,train
Q8N5A5,5154,train
Q96EG3,5155,train
Q9NPQ8,5156,train
Q92925,5157,train
Q6STE5,5157,train
Q96GM5,5157,train
Q92526,5158,train
P40227,5158,train
Q2M3C6,5159,val
A6NJT0,5160,test
Q6P1J9,5161,train
Q02928,5162,train
P13584,5162,train
Q08477,5162,train
Q9HCS2,5162,train
Q9HBI6,5162,train
P78329,5162,train
Q6NT55,5162,train
Q8TC57,5163,train
Q9UKD1,5164,train
Q9BXM9,5165,train
Q9BTV5,5165,train
P22083,5166,train
Q11130,5166,train
P51993,5166,train
P21217,5166,train
Q86U06,5167,train
Q14498,5167,train
Q9UMX9,5168,train
Q6X4W1,5169,train
Q9Y5P3,5170,test
O75475,5171,train
Q7RTT9,5172,test
Q86TW2,5173,train
Q8N9V6,5174,train
Q9NS84,5175,train
Q9Y4C5,5175,train
Q8IXS8,5176,train
Q9BYI3,5176,train
Q96P56,5177,val
Q8N2G8,5178,train
Q86XE3,5179,train
Q9Y2X3,5180,train
Q6UX71,5181,test
Q8IUK5,5181,test
Q8WUY9,5182,train
Q8ND07,5183,train
Q6UXY1,5184,train
Q15517,5185,train
P15907,5186,val
Q96JF0,5186,val
Q3MIT2,5187,train
O43278,5188,train
O75355,5189,train
Q6ZS86,5190,val
Q8N6U8,5191,train
Q00613,5192,train
P06576,5193,train
Q9H3P2,5194,train
P07101,5195,train
Q8IWU9,5195,train
P00439,5195,train
P17752,5195,train
P54577,5196,train
Q8IZF4,5197,test
Q9H3P7,5198,train
P14314,5199,train
Q9NW75,5200,val
Q9H0R6,5201,train
Q9UBE8,5202,train
Q96RE7,5203,train
P04040,5204,train
A2A288,5205,test
P55895,5206,train
Q15813,5207,train
P27338,5208,train
P21397,5208,train
Q5NDL2,5209,train
P56282,5210,val
P19878,5211,train
Q96NM4,5212,test
O94900,5212,test
Q7Z6J9,5213,train
Q8N5T2,5214,train
Q9BVK2,5215,train
Q96S94,5216,train
Q9UK58,5216,train
Q9NQ76,5217,train
Q10713,5218,train
P07237,5219,train
Q13087,5219,train
Q15742,5220,train
Q13506,5220,train
Q9Y2F9,5221,train
Q9H0C5,5221,train
Q96KE9,5221,train
Q9BX70,5221,train
Q96N21,5222,train
Q9H598,5223,train
P54219,5224,train
Q05940,5224,train
P18627,5225,train
Q53LP3,5226,train
Q4W5G0,5227,train
Q9Y4A0,5227,train
Q96EG1,5228,train
Q6ZWL3,5229,train
Q96I76,5230,train
P04196,5231,train
Q9BR76,5232,train
Q92828,5232,train
Q9ULV4,5232,train
Q6QEF8,5232,train
P31146,5232,train
Q9UQ03,5232,train
Q96E52,5233,train
Q8N414,5234,train
Q9BZZ5,5235,train
Q8IZ20,5236,train
P16298,5237,train
P48454,5237,train
Q08209,5237,train
P07602,5238,train
Q8TAA9,5239,train
Q9ULK5,5239,train
P0CG12,5240,train
P14672,5241,test
P11169,5241,test
P11166,5241,test
Q8TDB8,5241,test
P11168,5241,test
Q9BZE0,5242,train
Q8NDH3,5243,train
O15403,5244,test
O43237,5245,val
Q9Y6G9,5245,val
O94921,5246,train
Q96Q40,5246,train
Q07002,5246,train
P24941,5246,train
Q00526,5246,train
Q00537,5246,train
P06493,5246,train
Q00535,5246,train
Q00536,5246,train
Q9UI10,5247,test
Q9HAT2,5248,train
P35398,5249,train
Q92753,5249,train
Q9P2K3,5250,train
Q9UKL0,5250,train
Q8IZ40,5250,train
Q5JPH6,5251,test
Q8WV83,5252,train
Q3SY77,5253,train
P24298,5254,train
Q8TD30,5254,train
Q9H069,5255,train
Q8IVS8,5256,train
Q16625,5257,train
P34059,5258,train
O60240,5259,val
Q9BPZ7,5260,test
O43172,5261,train
Q9P258,5262,val
Q9H1M0,5263,train
P37198,5263,train
Q16222,5264,train
Q3KQV9,5264,train
Q99592,5265,train
P00390,5266,train
Q9Y4K3,5267,train
Q13596,5268,train
O60749,5268,train
Q86SJ2,5269,train
Q495B1,5270,train
Q9Y3I1,5271,train
Q8N884,5272,train
Q9NXP7,5273,train
Q8N5Y2,5274,val
P0C860,5274,val
Q14814,5275,val
Q06413,5275,val
Q02078,5275,val
Q7L1T6,5276,train
Q8N465,5277,train
Q92851,5278,train
Q8N6H7,5279,val
Q9NP61,5279,val
Q14119,5280,test
Q17RP2,5281,val
Q96T60,5282,train
Q6NUJ1,5283,train
A2RU30,5284,val
Q13761,5285,train
Q01196,5285,train
Q13950,5285,train
Q01113,5286,test
Q6ZNC8,5287,train
Q6ZWT7,5287,train
Q5H9S7,5288,train
Q5T124,5289,train
O95498,5290,train
O95497,5290,train
Q9H239,5291,train
Q8TBB5,5292,train
Q9NVN3,5293,train
Q13356,5294,val
Q86TZ1,5295,train
Q9UM82,5296,train
Q9H0W8,5297,train
P55809,5298,train
Q8N6K7,5299,test
Q9Y6I4,5300,train
P35368,5301,train
P35348,5301,train
P16118,5302,train
O60825,5302,train
Q16877,5302,train
Q16875,5302,train
Q96BA8,5303,train
Q70SY1,5303,train
Q8IYS4,5304,val
Q5JU67,5305,train
Q8NCT3,5306,train
Q68EN5,5306,train
Q9UEW3,5307,train
Q8IU57,5308,test
Q01581,5309,train
P54868,5309,train
O43462,5310,train
Q14554,5311,test
A8MUH7,5312,train
Q5T2W1,5312,train
Q96RK4,5313,train
Q6UWH4,5314,train
Q96JA3,5315,test
O95397,5315,test
Q9HB20,5315,test
O14730,5316,train
Q9BU19,5317,train
Q49AM3,5318,test
Q9NUJ3,5319,train
Q8N4U5,5319,train
Q9Y5Q8,5320,train
P28838,5321,train
Q8NCA5,5322,test
Q52LJ0,5322,test
Q86Y33,5323,train
P78412,5324,train
P78413,5324,train
Q8N7W2,5325,train
Q8N9N5,5326,train
Q8NHP6,5327,train
Q5TF39,5328,train
Q8NHS3,5329,test
Q9Y572,5330,val
P51449,5331,test
Q6P9G9,5332,train
Q9NVX7,5333,train
Q9HCM9,5334,train
Q9NP81,5335,train
Q8IV45,5336,test
Q8TED0,5337,train
Q96SY0,5338,val
Q5I0G3,5339,train
I3L273,5340,train
Q9Y5Z0,5341,train
P56817,5341,train
Q9Y575,5342,train
O95260,5343,train
Q9UBZ4,5344,test
Q3MIW9,5345,val
Q9UBG7,5346,train
Q06330,5346,train
Q15223,5347,val
Q96NZ1,5348,val
Q96LT9,5349,test
Q06203,5350,test
A6NFA1,5351,val
Q86V40,5351,val
Q9UL58,5352,train
Q14CX5,5353,train
O00515,5354,train
Q6PJ69,5355,val
Q9NU19,5356,train
Q8WUA7,5356,train
Q70CQ3,5357,train
P35269,5358,train
P11230,5359,test
Q07001,5359,test
Q6ZN18,5360,train
Q9BQA5,5361,train
O75143,5362,train
Q6ZSM3,5363,val
Q9BVI4,5364,val
Q15392,5365,train
Q5T7W7,5366,train
P04798,5367,train
P05177,5367,train
O43824,5368,train
Q9UK23,5369,train
Q14439,5370,train
Q96IK5,5371,val
Q14154,5372,train
Q9H0F5,5373,train
Q7L0R7,5373,train
Q8WVX9,5374,train
Q96K12,5374,train
Q2VPK5,5375,train
P11413,5376,train
P48551,5377,train
Q15646,5378,train
O43660,5379,train
A6NHZ5,5380,val
O60832,5381,val
Q8J025,5382,train
Q9H0C3,5383,train
P24278,5384,train
Q8N680,5384,train
Q9BYT3,5385,train
O60381,5386,train
Q8N468,5387,train
P12268,5388,val
P20839,5388,val
Q9ULR3,5389,train
Q5JR12,5389,train
Q9NQE7,5390,train
P49591,5391,train
Q9BYV1,5392,train
P60509,5393,train
A8MYA2,5394,train
Q96M91,5395,train
Q7Z5Y6,5396,train
P22004,5396,train
P18075,5396,train
P22003,5396,train
P00395,5397,train
Q9H8N7,5398,train
Q6ZNC4,5398,train
Q9H5U6,5399,train
Q92993,5400,train
Q9Y5W3,5401,train
O43474,5401,train
P14373,5402,train
Q96NA8,5403,val
Q2TAY7,5404,test
P21281,5405,test
P15313,5405,test
Q9NYB9,5406,train
Q8IZP0,5406,train
Q9UIX4,5407,train
Q8TAE7,5407,train
Q13705,5408,train
P27037,5408,train
Q9H3R2,5409,train
Q6ZN54,5410,test
Q9NR63,5411,train
O43174,5411,train
Q9Y6R9,5412,train
Q7L804,5413,train
Q8IY51,5414,train
O14901,5415,train
A0A0B4J1U7,5416,train
A0A0C4DH43,5416,train
A0A075B6R2,5416,train
P0DOX3,5416,train
P01880,5416,train
P06331,5416,train
P01817,5416,train
P47870,5417,train
P28472,5417,train
P18505,5417,train
P51451,5418,train
P42685,5418,train
P06239,5418,train
P07948,5418,train
Q9UHR4,5419,test
Q96K62,5420,train
Q9NQV5,5421,train
Q9C029,5422,train
Q9NZK5,5423,train
Q8IW19,5424,train
P19961,5425,train
Q96QD5,5426,train
Q86Z20,5427,train
P48444,5428,test
Q6UX06,5429,train
Q7RTX9,5430,val
P51513,5431,train
Q9UNW9,5431,train
P49257,5432,train
Q96NY8,5433,val
O15446,5434,train
Q96GM8,5435,train
Q8TBC5,5436,train
Q96N20,5437,train
P51815,5437,train
Q5MY95,5438,train
P49961,5438,train
Q9Y5L3,5438,train
P50549,5439,train
P43268,5439,train
P41161,5439,train
Q01101,5440,train
P07954,5441,train
Q9BYM8,5442,test
Q9UKZ1,5443,train
Q7RTY1,5444,val
P49643,5445,train
O00712,5446,train
P08651,5446,train
Q12857,5446,train
Q14938,5446,train
P09622,5447,train
Q5TID7,5448,train
Q5VWM6,5449,train
Q5VXH4,5449,train
P78395,5449,train
O60810,5449,train
Q5VTA0,5449,train
Q9NZ20,5450,train
Q32P41,5451,train
P48436,5452,val
P56693,5452,val
P57073,5452,val
O75602,5453,train
P12081,5454,train
P49590,5454,train
Q15464,5455,train
P04053,5456,train
Q9NP87,5456,train
Q8N1L4,5457,train
Q86W10,5457,train
Q8N118,5457,train
Q9UKT9,5458,train
Q0VDF9,5459,train
Q9Y4I5,5460,train
O95319,5461,train
Q92879,5461,train
P05093,5462,train
Q8WU20,5463,train
O43559,5463,train
A1A5D9,5464,train
Q16602,5465,train
P30988,5465,train
Q92575,5466,train
Q86Y07,5467,train
Q99986,5467,train
P11831,5468,train
Q99542,5469,train
Q8WXA9,5470,train
Q9Y285,5471,val
Q6NXR4,5472,train
Q8N9M5,5473,train
Q16851,5474,test
Q96F86,5475,train
Q02930,5476,val
Q96P66,5477,train
Q9BYG8,5478,train
Q13064,5479,train
Q9UHC7,5479,train
Q13434,5479,train
Q7Z4H8,5480,train
Q6UW63,5480,train
P15289,5481,train
Q8NFQ6,5482,train
Q7Z3B4,5483,train
Q9NQH7,5484,train
Q9Y6M5,5485,train
Q9UGQ3,5486,train
Q9NY64,5486,train
A6NK89,5487,train
Q9BV44,5488,train
O60784,5489,train
Q6ZVM7,5489,train
Q9Y672,5490,val
P41240,5491,train
P42679,5491,train
Q96KP4,5492,train
Q96KN2,5492,train
Q8IVI9,5493,train
Q99457,5494,train
P51956,5495,test
A6NEE1,5496,train
P22680,5497,train
O75881,5497,train
O75052,5498,train
Q96BZ4,5499,train
Q8IV08,5499,train
Q96MC6,5500,train
Q5VZR4,5500,train
Q5SR56,5500,train
O00458,5501,train
Q12894,5501,train
Q96JB5,5502,train
Q8NBM8,5503,train
Q9UHG3,5503,train
P23760,5504,train
P23759,5504,train
O15375,5505,train
P98177,5506,test
A8MYZ6,5506,test
Q9C0B1,5507,train
P09525,5508,train
P50995,5508,train
P04083,5508,train
P27216,5508,train
P20073,5508,train
P07355,5508,train
P13928,5508,train
A6NMY6,5508,train
Q5VT79,5508,train
O00401,5509,train
Q58FF6,5510,train
Q14568,5510,train
Q9P2K6,5511,train
Q03181,5512,val
P37231,5512,val
Q9Y3I0,5513,train
P15336,5514,train
P17544,5514,train
O95948,5515,test
Q9UBC0,5515,test
Q99972,5516,train
O60669,5517,test
O95907,5517,test
P53985,5517,test
O15427,5517,test
Q96AD5,5518,train
Q7Z7B1,5519,train
A6NFX1,5520,val
P34896,5521,train
P34897,5521,train
Q5VZB9,5522,train
Q8N441,5523,train
Q16401,5524,train
Q9UMS4,5525,val
P61011,5526,train
Q96GJ1,5527,train
O00241,5528,val
Q9P1W8,5528,val
Q5TFQ8,5528,val
P78324,5528,val
Q8WUX1,5529,train
Q8IZM9,5529,train
Q99624,5529,train
Q9H2H9,5529,train
Q495M3,5530,train
Q7Z2H8,5530,train
Q6YBV0,5530,train
Q15750,5531,train
Q9BSA9,5532,train
P46937,5533,train
Q86WK7,5534,test
Q13217,5535,train
P11509,5536,val
P20813,5536,val
P11712,5536,val
P20853,5536,val
P10632,5536,val
P05181,5536,val
P24903,5536,val
P33260,5536,val
P33261,5536,val
Q96SQ9,5536,val
Q18PE1,5537,train
Q9HCP6,5538,val
Q16656,5539,train
Q96D46,5540,train
Q8NC56,5541,train
Q86UB2,5542,train
P08684,5543,val
Q9HB55,5543,val
P24462,5543,val
P20815,5543,val
Q5TC79,5544,test
Q8NCN2,5544,test
Q9BTF0,5545,train
O43516,5546,train
Q86X51,5547,train
P11511,5548,train
Q16850,5549,train
Q92985,5550,train
Q6GTS8,5551,train
Q86WB0,5552,train
Q9BWU1,5553,train
P49336,5553,train
Q9NXG6,5554,train
Q9NZ09,5555,train
P42768,5556,train
P51688,5557,val
Q9BUB4,5558,train
P10635,5559,train
Q6VVX0,5559,train
P51589,5559,train
Q9NRM6,5560,train
O00330,5561,val
Q96B70,5562,train
O15488,5563,train
P46976,5563,train
Q8NCB2,5564,test
Q52LD8,5565,test
P63252,5566,train
P48050,5566,train
P48051,5566,train
P48549,5566,train
Q15842,5566,train
Q14654,5566,train
Q14500,5566,train
Q92806,5566,train
Q13610,5567,train
Q9HD40,5568,train
Q12933,5569,train
Q13077,5569,train
Q12874,5570,train
P14868,5571,train
Q96QU6,5572,val
Q6NXE6,5573,train
Q9Y471,5574,train
Q5JU00,5575,train
Q16647,5576,train
Q9UNU6,5576,train
P78414,5577,train
P78415,5577,train
Q86VZ4,5578,train
P47972,5579,train
O95502,5579,train
Q15818,5579,train
P11150,5580,train
P06858,5580,train
Q9Y5X9,5580,train
Q9UM63,5581,train
Q9UPG8,5581,train
Q6DJT9,5581,train
Q71RS6,5582,val
O94919,5583,train
Q6UX41,5584,train
Q9Y6A2,5585,train
Q9H336,5586,train
Q9H0B8,5586,train
A8K8V0,5587,train
P0C7X2,5587,train
Q96CS4,5587,train
Q96H86,5587,train
P20264,5588,train
P49335,5588,train
P20265,5588,train
Q03052,5588,train
Q8WU10,5589,train
Q9C037,5590,train
Q86WT6,5591,train
Q6ZSJ9,5592,train
Q9UL49,5593,val
Q8NEG4,5594,test
Q86XR8,5595,val
P05155,5596,train
O00221,5597,train
P80404,5598,train
Q8NCR0,5599,val
Q8IYK2,5600,test
Q8WWY3,5601,test
Q99640,5602,test
P53041,5603,train
Q8TBG4,5604,test
Q8IUZ5,5604,test
O95279,5605,train
P05546,5606,train
Q12834,5607,train
P30419,5608,train
O60551,5608,train
Q8WUB8,5609,test
Q9UBF9,5610,train
Q9C030,5611,train
Q9C035,5611,train
Q8IYM9,5611,train
Q9BYJ4,5611,train
Q9BT92,5612,train
O15123,5613,val
Q15389,5613,val
Q400G9,5614,train
Q13568,5615,train
O14896,5615,train
Q6Y288,5616,train
Q5T089,5617,test
Q9H6L5,5618,train
O00476,5619,train
Q9Y2C5,5619,train
Q96P09,5620,train
P98170,5620,train
Q9UJA5,5621,train
Q9BZV2,5622,train
O60779,5622,train
Q9BRR6,5623,val
Q9NXN4,5624,train
P48167,5625,train
P42785,5626,val
Q9UHL4,5626,val
Q6P988,5627,train
Q9UM11,5628,train
Q96SL8,5629,train
P0DJD4,5630,train
P38159,5630,train
P0DJD3,5630,train
P0C7P1,5630,train
A6NDE4,5630,train
Q96E39,5630,train
Q15415,5630,train
Q8NE00,5631,test
A6NJL1,5632,train
Q9BUG6,5632,train
O43541,5633,train
O15105,5633,train
Q9HBY8,5634,train
O00141,5634,train
Q96BR1,5634,train
Q8N3R3,5635,train
Q69YU3,5636,train
Q7L591,5637,val
O60443,5638,train
Q9UHK0,5639,test
Q8NEH6,5640,train
P06127,5641,train
Q9UBG3,5642,train
Q8WV16,5643,train
Q8NA75,5643,train
O60548,5644,test
Q9NU39,5644,test
O00358,5644,test
Q13461,5644,test
Q9H9S5,5645,train
Q9NS91,5646,train
P49758,5647,train
P49802,5647,train
Q9UDV6,5648,test
Q8NAP8,5649,train
Q6ZMJ2,5650,train
Q5VZ18,5651,train
Q86SX3,5652,train
P04217,5653,val
O75071,5654,train
Q96HR8,5655,val
A6NCL7,5656,train
P54578,5657,train
P47974,5658,train
Q9Y2I8,5659,train
Q08170,5660,train
Q13247,5660,train
Q07955,5660,train
Q13243,5660,train
Q9H3M0,5661,train
Q14CB8,5662,train
Q8NCC5,5663,train
O60701,5664,train
P49189,5665,train
Q99615,5666,train
O95965,5667,train
Q9NUD9,5668,test
Q15048,5669,train
O95822,5670,train
Q12805,5671,train
Q9UBX5,5671,train
O95967,5671,train
O75952,5672,train
O95376,5673,test
Q8NI99,5674,train
Q9UKU9,5674,train
O95841,5674,train
P55058,5675,val
P12955,5676,train
Q504Y2,5677,train
Q9H9C1,5678,train
Q9UPQ4,5679,train
Q96DC7,5680,train
Q86WK6,5681,train
Q9NX74,5682,train
Q5MAI5,5683,train
Q00532,5683,train
Q92772,5683,train
Q6P531,5684,test
Q5VTY9,5685,train
Q16658,5686,train
P11597,5687,test
Q495W5,5688,train
P58004,5689,train
P58005,5689,train
Q9Y6P5,5689,train
O15393,5690,train
P57727,5690,train
Q9H9L4,5691,train
Q8WUA2,5692,train
Q8N434,5693,train
Q9C0K1,5694,train
Q15043,5694,train
Q9NV64,5695,val
Q9GZU3,5695,val
Q2TAA5,5696,test
Q9HCJ1,5697,train
Q969Y2,5698,train
Q9ULV5,5699,train
Q6ZNE5,5700,val
P43490,5701,train
Q8IYB1,5702,train
Q13098,5703,val
Q9UJT9,5704,train
Q92733,5705,val
Q8NBI5,5706,train
Q8N720,5707,train
Q13188,5708,train
Q13043,5708,train
Q75N03,5709,test
Q8N7E2,5709,test
Q9BRS8,5710,train
O76013,5711,val
Q6A163,5711,val
Q15323,5711,val
Q92764,5711,val
O76015,5711,val
Q86VY9,5712,train
P22570,5713,train
P08697,5714,train
P02675,5715,train
Q9H8X2,5716,train
Q00987,5717,val
Q9BW62,5718,train
O75449,5718,train
Q8WVP7,5719,train
O00409,5720,train
O76021,5721,test
Q8TD55,5722,test
Q8NB12,5723,train
Q8NFT2,5724,train
Q9UHE8,5724,train
Q658P3,5724,train
Q687X5,5724,train
Q6NZ63,5724,train
Q3SY56,5725,train
Q8TDD2,5725,train
Q8IXZ3,5725,train
P0CG40,5725,train
Q8N9U0,5726,train
Q9BXF9,5727,val
Q96M29,5727,val
P10827,5728,train
P10828,5728,train
Q9H0R1,5729,train
Q86T13,5730,train
O15151,5731,train
O14879,5732,test
Q13325,5732,test
P09913,5732,test
P09914,5732,test
O75439,5733,train
P31930,5733,train
P55316,5734,test
O94888,5735,val
Q9H040,5736,train
Q9BQC3,5737,val
P15260,5738,train
P35408,5739,train
Q0VAA2,5740,train
Q9BR77,5741,train
Q5XUX1,5742,train
Q9Y397,5743,train
Q9NUE0,5743,train
Q8IZN3,5743,train
Q96EW2,5744,train
Q13882,5745,test
Q9H3Y6,5745,test
Q9NWH7,5746,test
Q9BV10,5747,train
P00742,5748,train
P00740,5748,train
O75907,5749,train
P16444,5750,test
Q9H4A9,5750,test
Q9H4B8,5750,test
Q13547,5751,train
O15379,5751,train
Q92769,5751,train
Q9BY41,5751,train
Q14774,5752,train
O15374,5753,train
Q9BVG9,5754,train
Q9Y2Y4,5755,train
Q9UNW1,5756,train
Q9NX61,5757,test
Q8NDZ6,5757,test
Q9H2A2,5758,train
Q6P1A2,5759,train
P35367,5760,train
Q96RI1,5761,train
Q9UNF0,5762,train
Q9BY11,5762,train
Q9UKS6,5762,train
Q9BZC1,5763,train
Q96J87,5763,train
Q5SZQ8,5763,train
Q8N6W0,5763,train
Q8N587,5764,val
Q6V9R5,5764,val
O15229,5765,test
Q9NY57,5766,test
Q86UX6,5766,test
P19474,5767,val
O00635,5767,val
Q8NG06,5767,val
Q6AZZ1,5767,val
O95704,5768,train
Q01543,5769,val
P11308,5769,val
Q96RP7,5770,train
P51608,5771,train
P14317,5772,train
Q96CU9,5773,train
Q8WVB3,5774,train
Q8N8D1,5775,train
Q9NVX2,5776,train
O95897,5777,train
Q96PB7,5777,train
Q99784,5777,train
P01019,5778,train
O76064,5779,train
Q9H1Z4,5780,train
Q8WTX9,5781,train
Q6XR72,5782,train
Q9UID6,5783,train
Q9BR11,5784,train
Q99932,5785,val
P51648,5786,train
P30838,5786,train
P43353,5786,train
Q9UHN1,5787,test
Q9BXK5,5788,train
Q8WWR8,5789,train
Q9UQ49,5789,train
P30566,5790,train
P37287,5791,train
O75354,5792,train
O75356,5792,train
Q8TDL5,5793,val
Q9UBX1,5794,val
Q9BXL5,5795,train
Q9UMX1,5796,train
Q05519,5797,train
Q86YJ6,5798,test
Q8IXS2,5799,train
P57764,5800,train
Q6PIY7,5801,train
P26196,5802,test
Q9Y6V7,5803,train
Q9H0S4,5803,train
Q9UHL0,5804,val
Q9NUU7,5804,val
Q9UMR2,5804,val
Q96A33,5805,test
Q9BZI7,5806,train
Q9H1J1,5806,train
Q9UI12,5807,train
Q9P0V9,5808,val
Q14141,5808,val
Q9NVA2,5808,val
Q92599,5808,val
A6NGB9,5809,train
P49753,5810,test
Q86TX2,5810,test
Q8N9L9,5810,test
Q14032,5810,test
P52209,5811,train
Q96DZ1,5812,train
P78411,5813,train
Q9BZI1,5813,train
P49840,5814,train
P49841,5814,train
Q8NDH6,5815,train
Q05084,5815,train
P11182,5816,train
Q13946,5817,train
Q9NP56,5817,train
Q16581,5818,train
P86791,5819,val
O14503,5820,train
Q9C0J9,5820,train
Q9UK12,5821,train
Q9UIE0,5821,train
Q9UK11,5821,train
Q9NWQ4,5822,train
Q9H7C4,5823,val
P19971,5824,train
Q15695,5825,train
Q15696,5825,train
Q9Y6W6,5826,train
Q13283,5827,train
Q9UN86,5827,train
Q9NST1,5828,train
Q5VV17,5829,train
Q9GZU5,5830,val
Q9BZE2,5831,train
Q8N9B8,5832,val
Q9BTU6,5833,train
Q8TCG2,5833,train
Q9NUP7,5834,test
Q9UDY6,5835,train
Q9C019,5835,train
P41595,5836,train
O95081,5837,test
P31751,5838,train
P31749,5838,train
Q9Y243,5838,train
Q8WV93,5839,train
Q96LT7,5840,train
Q6ZMM2,5841,train
Q99704,5842,train
P18428,5843,train
Q6NUT3,5844,train
Q15406,5845,train
P11172,5846,val
Q92743,5847,train
O43464,5847,train
P83110,5847,train
P83105,5847,train
Q9BTD8,5848,train
Q2NL68,5849,train
O14771,5850,test
O60304,5850,test
Q13118,5851,train
P10619,5852,train
Q8TE99,5853,train
Q08431,5854,train
O43854,5854,train
Q96EY1,5855,train
O15519,5856,train
Q12849,5857,train
P15976,5858,train
P23769,5858,train
P23771,5858,train
Q9H074,5859,train
Q14790,5860,train
Q8N461,5861,train
Q6P4F1,5862,train
O75688,5863,train
P35813,5863,train
Q9H310,5864,train
Q9UBD6,5864,train
Q9NQZ2,5865,train
O43493,5866,train
Q9GZZ6,5867,train
Q9UGM1,5867,train
P08173,5868,val
P08172,5868,val
P34969,5869,train
O43916,5870,train
Q7LGC8,5870,train
Q6ZSG2,5871,train
Q96MA6,5872,test
Q9NZM5,5873,train
Q96SL1,5874,train
Q9UJU5,5875,train
P12645,5876,train
P55107,5876,train
Q86VK4,5877,train
O43670,5878,train
Q9NR11,5879,val
P04004,5880,train
Q8NBT0,5881,train
Q8TC44,5881,train
O43236,5882,train
Q8WYJ6,5882,train
Q15019,5882,train
Q16181,5882,train
Q99719,5882,train
Q14108,5883,test
Q9UHJ6,5884,train
Q9UNN4,5885,train
P46098,5886,train
Q969K4,5887,test
Q2M2I3,5888,train
O95995,5889,train
P50579,5890,test
Q02509,5891,val
A6NHN0,5892,test
P0C862,5892,test
Q9UJA9,5893,val
Q9Y6X5,5893,val
Q01518,5894,train
P40123,5894,train
A8MWX3,5895,train
Q6VEQ5,5895,train
Q9NQA3,5895,train
C4AMC7,5895,train
Q969S3,5896,test
P50336,5897,train
Q9BVS5,5898,train
Q6ZMU5,5899,train
Q96F44,5900,train
Q9Y577,5900,train
Q96I59,5901,train
Q9Y2Z4,5902,train
Q9BV35,5903,train
Q6NUK1,5903,train
Q6KCM7,5903,train
P13945,5904,train
P08588,5904,train
P07550,5904,train
B6SEH8,5905,train
P21728,5906,val
P21918,5906,val
O14770,5907,train
Q99687,5907,train
O00470,5907,train
P56270,5908,train
Q86UR1,5909,train
O43148,5910,val
Q9UHG0,5911,train
P11161,5912,train
O60861,5913,train
O14757,5914,train
Q96QF0,5915,train
Q8TBN0,5915,train
Q8IUH3,5916,train
Q9UJW2,5917,train
Q9GZM7,5917,train
Q8N9V3,5918,train
P39900,5919,train
P45452,5919,train
P09238,5919,train
P03956,5919,train
P09237,5919,train
P22894,5919,train
Q9H9S3,5920,train
P61619,5920,train
O75674,5921,test
Q9UHQ1,5922,train
Q9H6Q4,5922,train
Q96DF8,5923,train
Q92917,5924,train
Q9H3G5,5925,train
Q6P2M8,5926,train
Q14012,5926,train
Q8IU85,5926,train
Q96NX5,5926,train
Q9BPX6,5927,train
Q96GA3,5928,val
O43818,5929,test
Q9UBM7,5930,train
A0PJY2,5931,train
Q9BSF8,5932,train
Q7Z5Y7,5932,train
Q96FB5,5933,train
Q2T9K0,5934,train
P26368,5935,test
Q8WUU4,5936,val
Q9BVG3,5937,test
Q7L3T8,5938,train
Q9BY10,5939,train
Q9UJT0,5940,val
Q9BZD2,5941,train
O75844,5942,val
Q96PL5,5943,train
Q9ULA0,5944,train
Q9UBB4,5945,train
Q8NBP5,5946,train
Q6ZUS6,5947,val
Q9UBS8,5948,test
Q8IV63,5949,test
P02774,5950,train
Q06945,5951,train
O15370,5951,train
Q9BSW7,5952,train
Q96ER3,5953,train
Q8IYX7,5954,train
Q86TL0,5955,train
Q9HC44,5956,test
P55084,5957,train
Q16204,5958,train
P48637,5959,val
P41235,5960,val
Q14541,5960,val
P48651,5961,train
P30307,5962,test
Q6ZS72,5963,train
Q96C00,5964,train
Q9NQ55,5965,train
O15269,5966,train
Q8TBK2,5967,train
Q96SA4,5968,train
Q13530,5968,train
